TUCASEID,newAct,remote,TUACTDUR24
20180909181369,Eating & Drinking,Non-remote,53.0
20180909181369,Exercising,Non-remote,0.0
20180909181369,Sleeping,Non-remote,480.0
20180909181369,Socialising & relaxing,Non-remote,60.0
20180909181369,Travelling,Non-remote,95.0
20180909181369,Working,Non-remote,434.0
20180909181486,Doing housework,Non-remote,5.0
20180909181486,Eating & Drinking,Non-remote,45.0
20180909181486,Exercising,Non-remote,0.0
20180909181486,Sleeping,Non-remote,485.0
20180909181486,Socialising & relaxing,Non-remote,105.0
20180909181486,Travelling,Non-remote,65.0
20180909181486,Working,Non-remote,570.0
20180909181556,Doing housework,Remote,0.0
20180909181556,Eating & Drinking,Remote,70.0
20180909181556,Exercising,Remote,0.0
20180909181556,Sleeping,Remote,505.0
20180909181556,Socialising & relaxing,Remote,135.0
20180909181556,Travelling,Remote,195.0
20180909181556,Working,Remote,96.0
20180909181692,Doing housework,Non-remote,0.0
20180909181692,Eating & Drinking,Non-remote,60.0
20180909181692,Exercising,Non-remote,0.0
20180909181692,Sleeping,Non-remote,520.0
20180909181692,Socialising & relaxing,Non-remote,180.0
20180909181692,Travelling,Non-remote,40.0
20180909181692,Working,Non-remote,520.0
20180909181836,Doing housework,Non-remote,0.0
20180909181836,Eating & Drinking,Non-remote,90.0
20180909181836,Exercising,Non-remote,0.0
20180909181836,Sleeping,Non-remote,464.0
20180909181836,Socialising & relaxing,Non-remote,180.0
20180909181836,Travelling,Non-remote,120.0
20180909181836,Working,Non-remote,556.0
20180909181902,Doing housework,Remote,70.0
20180909181902,Eating & Drinking,Remote,100.0
20180909181902,Exercising,Remote,0.0
20180909181902,Sleeping,Remote,535.0
20180909181902,Socialising & relaxing,Remote,179.0
20180909181902,Travelling,Remote,116.0
20180909181902,Working,Remote,160.0
20180909181949,Doing housework,Non-remote,0.0
20180909181949,Eating & Drinking,Non-remote,15.0
20180909181949,Exercising,Non-remote,0.0
20180909181949,Sleeping,Non-remote,608.0
20180909181949,Socialising & relaxing,Non-remote,180.0
20180909181949,Travelling,Non-remote,102.0
20180909181949,Working,Non-remote,361.0
20180909182059,Doing housework,Non-remote,10.0
20180909182059,Eating & Drinking,Non-remote,35.0
20180909182059,Exercising,Non-remote,0.0
20180909182059,Sleeping,Non-remote,375.0
20180909182059,Socialising & relaxing,Non-remote,86.0
20180909182059,Travelling,Non-remote,140.0
20180909182059,Working,Non-remote,483.0
20180909182179,Doing housework,Non-remote,33.0
20180909182179,Eating & Drinking,Non-remote,115.0
20180909182179,Exercising,Non-remote,0.0
20180909182179,Sleeping,Non-remote,570.0
20180909182179,Socialising & relaxing,Non-remote,30.0
20180909182179,Travelling,Non-remote,140.0
20180909182179,Working,Non-remote,330.0
20180909182188,Doing housework,Non-remote,60.0
20180909182188,Eating & Drinking,Non-remote,70.0
20180909182188,Exercising,Non-remote,0.0
20180909182188,Sleeping,Non-remote,385.0
20180909182188,Socialising & relaxing,Non-remote,90.0
20180909182188,Travelling,Non-remote,30.0
20180909182188,Working,Non-remote,608.0
20180909182198,Doing housework,Non-remote,250.0
20180909182198,Eating & Drinking,Non-remote,20.0
20180909182198,Exercising,Non-remote,0.0
20180909182198,Sleeping,Non-remote,690.0
20180909182198,Socialising & relaxing,Non-remote,136.0
20180909182198,Travelling,Non-remote,43.0
20180909182198,Working,Non-remote,129.0
20180909182242,Doing housework,Non-remote,0.0
20180909182242,Eating & Drinking,Non-remote,100.0
20180909182242,Exercising,Non-remote,0.0
20180909182242,Sleeping,Non-remote,455.0
20180909182242,Socialising & relaxing,Non-remote,200.0
20180909182242,Travelling,Non-remote,262.0
20180909182242,Working,Non-remote,261.0
20180909182430,Doing housework,Non-remote,0.0
20180909182430,Eating & Drinking,Non-remote,165.0
20180909182430,Exercising,Non-remote,0.0
20180909182430,Sleeping,Non-remote,560.0
20180909182430,Socialising & relaxing,Non-remote,15.0
20180909182430,Travelling,Non-remote,72.0
20180909182430,Working,Non-remote,377.0
20181007181245,Doing housework,Non-remote,0.0
20181007181245,Eating & Drinking,Non-remote,82.0
20181007181245,Exercising,Non-remote,75.0
20181007181245,Sleeping,Non-remote,605.0
20181007181245,Socialising & relaxing,Non-remote,0.0
20181007181245,Travelling,Non-remote,50.0
20181007181245,Working,Non-remote,495.0
20181008180503,Doing housework,Non-remote,0.0
20181008180503,Eating & Drinking,Non-remote,30.0
20181008180503,Exercising,Non-remote,0.0
20181008180503,Sleeping,Non-remote,645.0
20181008180503,Socialising & relaxing,Non-remote,20.0
20181008180503,Travelling,Non-remote,40.0
20181008180503,Working,Non-remote,470.0
20181008180554,Doing housework,Non-remote,0.0
20181008180554,Eating & Drinking,Non-remote,30.0
20181008180554,Exercising,Non-remote,0.0
20181008180554,Sleeping,Non-remote,645.0
20181008180554,Socialising & relaxing,Non-remote,220.0
20181008180554,Travelling,Non-remote,40.0
20181008180554,Working,Non-remote,505.0
20181008180669,Doing housework,Non-remote,0.0
20181008180669,Eating & Drinking,Non-remote,70.0
20181008180669,Exercising,Non-remote,0.0
20181008180669,Sleeping,Non-remote,445.0
20181008180669,Socialising & relaxing,Non-remote,120.0
20181008180669,Travelling,Non-remote,45.0
20181008180669,Working,Non-remote,570.0
20181008180751,Doing housework,Remote,15.0
20181008180751,Eating & Drinking,Remote,105.0
20181008180751,Exercising,Remote,0.0
20181008180751,Sleeping,Remote,550.0
20181008180751,Socialising & relaxing,Remote,120.0
20181008180751,Travelling,Remote,70.0
20181008180751,Working,Remote,480.0
20181008180794,Doing housework,Non-remote,0.0
20181008180794,Eating & Drinking,Non-remote,90.0
20181008180794,Exercising,Non-remote,0.0
20181008180794,Sleeping,Non-remote,470.0
20181008180794,Socialising & relaxing,Non-remote,140.0
20181008180794,Travelling,Non-remote,120.0
20181008180794,Working,Non-remote,300.0
20181008180806,Doing housework,Non-remote,0.0
20181008180806,Eating & Drinking,Non-remote,45.0
20181008180806,Exercising,Non-remote,15.0
20181008180806,Sleeping,Non-remote,300.0
20181008180806,Socialising & relaxing,Non-remote,345.0
20181008180806,Travelling,Non-remote,51.0
20181008180806,Working,Non-remote,477.0
20181008180918,Doing housework,Non-remote,0.0
20181008180918,Eating & Drinking,Non-remote,115.0
20181008180918,Exercising,Non-remote,0.0
20181008180918,Sleeping,Non-remote,480.0
20181008180918,Socialising & relaxing,Non-remote,120.0
20181008180918,Travelling,Non-remote,165.0
20181008180918,Working,Non-remote,490.0
20181008181267,Doing housework,Non-remote,105.0
20181008181267,Eating & Drinking,Non-remote,60.0
20181008181267,Exercising,Non-remote,0.0
20181008181267,Sleeping,Non-remote,480.0
20181008181267,Socialising & relaxing,Non-remote,75.0
20181008181267,Travelling,Non-remote,25.0
20181008181267,Working,Non-remote,290.0
20181008181314,Doing housework,Non-remote,0.0
20181008181314,Eating & Drinking,Non-remote,20.0
20181008181314,Exercising,Non-remote,0.0
20181008181314,Sleeping,Non-remote,510.0
20181008181314,Socialising & relaxing,Non-remote,320.0
20181008181314,Travelling,Non-remote,15.0
20181008181314,Working,Non-remote,545.0
20181008181422,Doing housework,Non-remote,10.0
20181008181422,Eating & Drinking,Non-remote,35.0
20181008181422,Exercising,Non-remote,0.0
20181008181422,Sleeping,Non-remote,527.0
20181008181422,Socialising & relaxing,Non-remote,100.0
20181008181422,Travelling,Non-remote,120.0
20181008181422,Working,Non-remote,543.0
20181008181441,Doing housework,Non-remote,0.0
20181008181441,Eating & Drinking,Non-remote,35.0
20181008181441,Exercising,Non-remote,0.0
20181008181441,Sleeping,Non-remote,510.0
20181008181441,Socialising & relaxing,Non-remote,300.0
20181008181441,Travelling,Non-remote,75.0
20181008181441,Working,Non-remote,450.0
20181008181571,Doing housework,Non-remote,0.0
20181008181571,Eating & Drinking,Non-remote,20.0
20181008181571,Exercising,Non-remote,0.0
20181008181571,Sleeping,Non-remote,425.0
20181008181571,Socialising & relaxing,Non-remote,48.0
20181008181571,Travelling,Non-remote,110.0
20181008181571,Working,Non-remote,545.0
20181008181628,Doing housework,Non-remote,0.0
20181008181628,Eating & Drinking,Non-remote,60.0
20181008181628,Exercising,Non-remote,0.0
20181008181628,Sleeping,Non-remote,599.0
20181008181628,Socialising & relaxing,Non-remote,30.0
20181008181628,Travelling,Non-remote,130.0
20181008181628,Working,Non-remote,490.0
20181008181633,Doing housework,Remote,10.0
20181008181633,Eating & Drinking,Remote,30.0
20181008181633,Exercising,Remote,0.0
20181008181633,Sleeping,Remote,505.0
20181008181633,Socialising & relaxing,Remote,90.0
20181008181633,Travelling,Remote,0.0
20181008181633,Working,Remote,540.0
20181008181714,Doing housework,Non-remote,124.0
20181008181714,Eating & Drinking,Non-remote,15.0
20181008181714,Exercising,Non-remote,0.0
20181008181714,Sleeping,Non-remote,270.0
20181008181714,Socialising & relaxing,Non-remote,260.0
20181008181714,Travelling,Non-remote,70.0
20181008181714,Working,Non-remote,551.0
20181008181752,Doing housework,Non-remote,0.0
20181008181752,Eating & Drinking,Non-remote,137.0
20181008181752,Exercising,Non-remote,0.0
20181008181752,Sleeping,Non-remote,345.0
20181008181752,Socialising & relaxing,Non-remote,200.0
20181008181752,Travelling,Non-remote,45.0
20181008181752,Working,Non-remote,630.0
20181008181774,Doing housework,Non-remote,25.0
20181008181774,Eating & Drinking,Non-remote,30.0
20181008181774,Exercising,Non-remote,0.0
20181008181774,Sleeping,Non-remote,610.0
20181008181774,Socialising & relaxing,Non-remote,0.0
20181008181774,Travelling,Non-remote,60.0
20181008181774,Working,Non-remote,665.0
20181008181884,Doing housework,Non-remote,0.0
20181008181884,Eating & Drinking,Non-remote,30.0
20181008181884,Exercising,Non-remote,0.0
20181008181884,Sleeping,Non-remote,525.0
20181008181884,Socialising & relaxing,Non-remote,772.0
20181008181884,Travelling,Non-remote,30.0
20181008181884,Working,Non-remote,30.0
20181008182067,Doing housework,Non-remote,120.0
20181008182067,Eating & Drinking,Non-remote,105.0
20181008182067,Exercising,Non-remote,0.0
20181008182067,Sleeping,Non-remote,330.0
20181008182067,Socialising & relaxing,Non-remote,265.0
20181008182067,Travelling,Non-remote,55.0
20181008182067,Working,Non-remote,500.0
20181008182129,Doing housework,Remote,0.0
20181008182129,Eating & Drinking,Remote,120.0
20181008182129,Exercising,Remote,0.0
20181008182129,Sleeping,Remote,600.0
20181008182129,Socialising & relaxing,Remote,120.0
20181008182129,Travelling,Remote,0.0
20181008182129,Working,Remote,540.0
20181008182208,Doing housework,Non-remote,10.0
20181008182208,Eating & Drinking,Non-remote,45.0
20181008182208,Exercising,Non-remote,0.0
20181008182208,Sleeping,Non-remote,450.0
20181008182208,Socialising & relaxing,Non-remote,338.0
20181008182208,Travelling,Non-remote,38.0
20181008182208,Working,Non-remote,526.0
20181008182332,Doing housework,Non-remote,0.0
20181008182332,Eating & Drinking,Non-remote,15.0
20181008182332,Exercising,Non-remote,0.0
20181008182332,Sleeping,Non-remote,540.0
20181008182332,Socialising & relaxing,Non-remote,151.0
20181008182332,Travelling,Non-remote,44.0
20181008182332,Working,Non-remote,460.0
20181008182411,Doing housework,Non-remote,42.0
20181008182411,Eating & Drinking,Non-remote,15.0
20181008182411,Exercising,Non-remote,0.0
20181008182411,Sleeping,Non-remote,540.0
20181008182411,Socialising & relaxing,Non-remote,227.0
20181008182411,Travelling,Non-remote,60.0
20181008182411,Working,Non-remote,500.0
20181008182469,Doing housework,Non-remote,0.0
20181008182469,Eating & Drinking,Non-remote,60.0
20181008182469,Exercising,Non-remote,0.0
20181008182469,Sleeping,Non-remote,540.0
20181008182469,Socialising & relaxing,Non-remote,185.0
20181008182469,Travelling,Non-remote,70.0
20181008182469,Working,Non-remote,450.0
20181008182518,Doing housework,Non-remote,0.0
20181008182518,Eating & Drinking,Non-remote,7.0
20181008182518,Exercising,Non-remote,0.0
20181008182518,Sleeping,Non-remote,240.0
20181008182518,Socialising & relaxing,Non-remote,300.0
20181008182518,Travelling,Non-remote,7.0
20181008182518,Working,Non-remote,638.0
20181009180004,Doing housework,Non-remote,65.0
20181009180004,Eating & Drinking,Non-remote,40.0
20181009180004,Exercising,Non-remote,0.0
20181009180004,Sleeping,Non-remote,510.0
20181009180004,Socialising & relaxing,Non-remote,0.0
20181009180004,Travelling,Non-remote,60.0
20181009180004,Working,Non-remote,610.0
20181009180011,Doing housework,Non-remote,20.0
20181009180011,Eating & Drinking,Non-remote,32.0
20181009180011,Exercising,Non-remote,0.0
20181009180011,Sleeping,Non-remote,434.0
20181009180011,Socialising & relaxing,Non-remote,120.0
20181009180011,Travelling,Non-remote,305.0
20181009180011,Working,Non-remote,320.0
20181009180020,Doing housework,Remote,20.0
20181009180020,Eating & Drinking,Remote,41.0
20181009180020,Exercising,Remote,60.0
20181009180020,Sleeping,Remote,580.0
20181009180020,Socialising & relaxing,Remote,141.0
20181009180020,Travelling,Remote,38.0
20181009180020,Working,Remote,330.0
20181009180027,Doing housework,Non-remote,0.0
20181009180027,Eating & Drinking,Non-remote,65.0
20181009180027,Exercising,Non-remote,0.0
20181009180027,Sleeping,Non-remote,510.0
20181009180027,Socialising & relaxing,Non-remote,265.0
20181009180027,Travelling,Non-remote,55.0
20181009180027,Working,Non-remote,455.0
20181009180038,Doing housework,Non-remote,0.0
20181009180038,Eating & Drinking,Non-remote,85.0
20181009180038,Exercising,Non-remote,0.0
20181009180038,Sleeping,Non-remote,305.0
20181009180038,Socialising & relaxing,Non-remote,295.0
20181009180038,Travelling,Non-remote,170.0
20181009180038,Working,Non-remote,480.0
20181009180047,Doing housework,Remote,0.0
20181009180047,Eating & Drinking,Remote,110.0
20181009180047,Exercising,Remote,0.0
20181009180047,Sleeping,Remote,60.0
20181009180047,Socialising & relaxing,Remote,314.0
20181009180047,Travelling,Remote,243.0
20181009180047,Working,Remote,205.0
20181009180056,Doing housework,Non-remote,0.0
20181009180056,Eating & Drinking,Non-remote,50.0
20181009180056,Exercising,Non-remote,0.0
20181009180056,Sleeping,Non-remote,420.0
20181009180056,Socialising & relaxing,Non-remote,224.0
20181009180056,Travelling,Non-remote,113.0
20181009180056,Working,Non-remote,360.0
20181009180087,Doing housework,Non-remote,5.0
20181009180087,Eating & Drinking,Non-remote,50.0
20181009180087,Exercising,Non-remote,0.0
20181009180087,Sleeping,Non-remote,640.0
20181009180087,Socialising & relaxing,Non-remote,150.0
20181009180087,Travelling,Non-remote,30.0
20181009180087,Working,Non-remote,500.0
20181009180508,Doing housework,Non-remote,0.0
20181009180508,Eating & Drinking,Non-remote,30.0
20181009180508,Exercising,Non-remote,30.0
20181009180508,Sleeping,Non-remote,688.0
20181009180508,Socialising & relaxing,Non-remote,370.0
20181009180508,Travelling,Non-remote,62.0
20181009180508,Working,Non-remote,160.0
20181009180511,Doing housework,Remote,120.0
20181009180511,Eating & Drinking,Remote,30.0
20181009180511,Exercising,Remote,0.0
20181009180511,Sleeping,Remote,480.0
20181009180511,Socialising & relaxing,Remote,370.0
20181009180511,Travelling,Remote,60.0
20181009180511,Working,Remote,90.0
20181009180549,Doing housework,Non-remote,120.0
20181009180549,Eating & Drinking,Non-remote,10.0
20181009180549,Exercising,Non-remote,0.0
20181009180549,Sleeping,Non-remote,450.0
20181009180549,Socialising & relaxing,Non-remote,315.0
20181009180549,Travelling,Non-remote,35.0
20181009180549,Working,Non-remote,510.0
20181009180558,Doing housework,Non-remote,30.0
20181009180558,Eating & Drinking,Non-remote,30.0
20181009180558,Exercising,Non-remote,0.0
20181009180558,Sleeping,Non-remote,225.0
20181009180558,Socialising & relaxing,Non-remote,150.0
20181009180558,Travelling,Non-remote,40.0
20181009180558,Working,Non-remote,810.0
20181009180571,Doing housework,Non-remote,40.0
20181009180571,Eating & Drinking,Non-remote,25.0
20181009180571,Exercising,Non-remote,0.0
20181009180571,Sleeping,Non-remote,390.0
20181009180571,Socialising & relaxing,Non-remote,120.0
20181009180571,Travelling,Non-remote,30.0
20181009180571,Working,Non-remote,640.0
20181009180643,Doing housework,Non-remote,0.0
20181009180643,Eating & Drinking,Non-remote,60.0
20181009180643,Exercising,Non-remote,0.0
20181009180643,Sleeping,Non-remote,540.0
20181009180643,Socialising & relaxing,Non-remote,60.0
20181009180643,Travelling,Non-remote,130.0
20181009180643,Working,Non-remote,540.0
20181009180675,Doing housework,Non-remote,0.0
20181009180675,Eating & Drinking,Non-remote,20.0
20181009180675,Exercising,Non-remote,0.0
20181009180675,Sleeping,Non-remote,465.0
20181009180675,Socialising & relaxing,Non-remote,0.0
20181009180675,Travelling,Non-remote,120.0
20181009180675,Working,Non-remote,670.0
20181009180682,Doing housework,Non-remote,0.0
20181009180682,Eating & Drinking,Non-remote,30.0
20181009180682,Exercising,Non-remote,0.0
20181009180682,Sleeping,Non-remote,634.0
20181009180682,Socialising & relaxing,Non-remote,0.0
20181009180682,Travelling,Non-remote,30.0
20181009180682,Working,Non-remote,642.0
20181009180685,Doing housework,Non-remote,0.0
20181009180685,Eating & Drinking,Non-remote,95.0
20181009180685,Exercising,Non-remote,0.0
20181009180685,Sleeping,Non-remote,370.0
20181009180685,Socialising & relaxing,Non-remote,255.0
20181009180685,Travelling,Non-remote,50.0
20181009180685,Working,Non-remote,520.0
20181009180709,Doing housework,Non-remote,0.0
20181009180709,Eating & Drinking,Non-remote,30.0
20181009180709,Exercising,Non-remote,0.0
20181009180709,Sleeping,Non-remote,600.0
20181009180709,Socialising & relaxing,Non-remote,230.0
20181009180709,Travelling,Non-remote,20.0
20181009180709,Working,Non-remote,515.0
20181009180741,Doing housework,Non-remote,0.0
20181009180741,Eating & Drinking,Non-remote,90.0
20181009180741,Exercising,Non-remote,30.0
20181009180741,Sleeping,Non-remote,400.0
20181009180741,Socialising & relaxing,Non-remote,155.0
20181009180741,Travelling,Non-remote,165.0
20181009180741,Working,Non-remote,480.0
20181009180742,Doing housework,Non-remote,120.0
20181009180742,Eating & Drinking,Non-remote,40.0
20181009180742,Exercising,Non-remote,0.0
20181009180742,Sleeping,Non-remote,450.0
20181009180742,Socialising & relaxing,Non-remote,80.0
20181009180742,Travelling,Non-remote,80.0
20181009180742,Working,Non-remote,600.0
20181009180753,Doing housework,Non-remote,0.0
20181009180753,Eating & Drinking,Non-remote,95.0
20181009180753,Exercising,Non-remote,0.0
20181009180753,Sleeping,Non-remote,320.0
20181009180753,Socialising & relaxing,Non-remote,45.0
20181009180753,Travelling,Non-remote,55.0
20181009180753,Working,Non-remote,860.0
20181009180778,Doing housework,Non-remote,0.0
20181009180778,Eating & Drinking,Non-remote,50.0
20181009180778,Exercising,Non-remote,180.0
20181009180778,Sleeping,Non-remote,225.0
20181009180778,Socialising & relaxing,Non-remote,90.0
20181009180778,Travelling,Non-remote,145.0
20181009180778,Working,Non-remote,615.0
20181009180787,Doing housework,Non-remote,0.0
20181009180787,Eating & Drinking,Non-remote,18.0
20181009180787,Exercising,Non-remote,0.0
20181009180787,Sleeping,Non-remote,560.0
20181009180787,Socialising & relaxing,Non-remote,125.0
20181009180787,Travelling,Non-remote,85.0
20181009180787,Working,Non-remote,423.0
20181009180826,Doing housework,Non-remote,30.0
20181009180826,Eating & Drinking,Non-remote,76.0
20181009180826,Exercising,Non-remote,0.0
20181009180826,Sleeping,Non-remote,450.0
20181009180826,Socialising & relaxing,Non-remote,135.0
20181009180826,Travelling,Non-remote,165.0
20181009180826,Working,Non-remote,435.0
20181009180882,Doing housework,Remote,0.0
20181009180882,Eating & Drinking,Remote,120.0
20181009180882,Exercising,Remote,0.0
20181009180882,Sleeping,Remote,480.0
20181009180882,Socialising & relaxing,Remote,35.0
20181009180882,Travelling,Remote,135.0
20181009180882,Working,Remote,475.0
20181009180893,Doing housework,Remote,0.0
20181009180893,Eating & Drinking,Remote,60.0
20181009180893,Exercising,Remote,0.0
20181009180893,Sleeping,Remote,388.0
20181009180893,Socialising & relaxing,Remote,215.0
20181009180893,Travelling,Remote,90.0
20181009180893,Working,Remote,365.0
20181009180927,Doing housework,Non-remote,0.0
20181009180927,Eating & Drinking,Non-remote,260.0
20181009180927,Exercising,Non-remote,30.0
20181009180927,Sleeping,Non-remote,480.0
20181009180927,Socialising & relaxing,Non-remote,40.0
20181009180927,Travelling,Non-remote,55.0
20181009180927,Working,Non-remote,320.0
20181009180929,Doing housework,Non-remote,0.0
20181009180929,Eating & Drinking,Non-remote,95.0
20181009180929,Exercising,Non-remote,30.0
20181009180929,Sleeping,Non-remote,515.0
20181009180929,Socialising & relaxing,Non-remote,180.0
20181009180929,Travelling,Non-remote,80.0
20181009180929,Working,Non-remote,430.0
20181009180935,Doing housework,Non-remote,0.0
20181009180935,Eating & Drinking,Non-remote,65.0
20181009180935,Exercising,Non-remote,0.0
20181009180935,Sleeping,Non-remote,450.0
20181009180935,Socialising & relaxing,Non-remote,120.0
20181009180935,Travelling,Non-remote,100.0
20181009180935,Working,Non-remote,450.0
20181009180987,Doing housework,Non-remote,5.0
20181009180987,Eating & Drinking,Non-remote,60.0
20181009180987,Exercising,Non-remote,0.0
20181009180987,Sleeping,Non-remote,450.0
20181009180987,Socialising & relaxing,Non-remote,105.0
20181009180987,Travelling,Non-remote,40.0
20181009180987,Working,Non-remote,640.0
20181009181009,Doing housework,Non-remote,0.0
20181009181009,Eating & Drinking,Non-remote,30.0
20181009181009,Exercising,Non-remote,0.0
20181009181009,Sleeping,Non-remote,250.0
20181009181009,Socialising & relaxing,Non-remote,15.0
20181009181009,Travelling,Non-remote,70.0
20181009181009,Working,Non-remote,875.0
20181009181026,Doing housework,Non-remote,0.0
20181009181026,Eating & Drinking,Non-remote,65.0
20181009181026,Exercising,Non-remote,0.0
20181009181026,Sleeping,Non-remote,475.0
20181009181026,Socialising & relaxing,Non-remote,135.0
20181009181026,Travelling,Non-remote,95.0
20181009181026,Working,Non-remote,515.0
20181009181049,Doing housework,Non-remote,0.0
20181009181049,Eating & Drinking,Non-remote,15.0
20181009181049,Exercising,Non-remote,0.0
20181009181049,Sleeping,Non-remote,435.0
20181009181049,Socialising & relaxing,Non-remote,135.0
20181009181049,Travelling,Non-remote,80.0
20181009181049,Working,Non-remote,495.0
20181009181070,Doing housework,Non-remote,60.0
20181009181070,Eating & Drinking,Non-remote,55.0
20181009181070,Exercising,Non-remote,0.0
20181009181070,Sleeping,Non-remote,392.0
20181009181070,Socialising & relaxing,Non-remote,210.0
20181009181070,Travelling,Non-remote,66.0
20181009181070,Working,Non-remote,270.0
20181009181085,Doing housework,Non-remote,80.0
20181009181085,Eating & Drinking,Non-remote,60.0
20181009181085,Exercising,Non-remote,0.0
20181009181085,Sleeping,Non-remote,370.0
20181009181085,Socialising & relaxing,Non-remote,60.0
20181009181085,Travelling,Non-remote,55.0
20181009181085,Working,Non-remote,225.0
20181009181089,Doing housework,Non-remote,0.0
20181009181089,Eating & Drinking,Non-remote,55.0
20181009181089,Exercising,Non-remote,0.0
20181009181089,Sleeping,Non-remote,495.0
20181009181089,Socialising & relaxing,Non-remote,274.0
20181009181089,Travelling,Non-remote,57.0
20181009181089,Working,Non-remote,455.0
20181009181093,Doing housework,Non-remote,0.0
20181009181093,Eating & Drinking,Non-remote,0.0
20181009181093,Exercising,Non-remote,0.0
20181009181093,Sleeping,Non-remote,390.0
20181009181093,Socialising & relaxing,Non-remote,360.0
20181009181093,Travelling,Non-remote,60.0
20181009181093,Working,Non-remote,600.0
20181009181117,Doing housework,Non-remote,0.0
20181009181117,Eating & Drinking,Non-remote,75.0
20181009181117,Exercising,Non-remote,0.0
20181009181117,Sleeping,Non-remote,465.0
20181009181117,Socialising & relaxing,Non-remote,235.0
20181009181117,Travelling,Non-remote,80.0
20181009181117,Working,Non-remote,490.0
20181009181119,Doing housework,Non-remote,35.0
20181009181119,Eating & Drinking,Non-remote,20.0
20181009181119,Exercising,Non-remote,0.0
20181009181119,Sleeping,Non-remote,400.0
20181009181119,Socialising & relaxing,Non-remote,60.0
20181009181119,Travelling,Non-remote,54.0
20181009181119,Working,Non-remote,478.0
20181009181144,Doing housework,Non-remote,0.0
20181009181144,Eating & Drinking,Non-remote,15.0
20181009181144,Exercising,Non-remote,0.0
20181009181144,Sleeping,Non-remote,535.0
20181009181144,Socialising & relaxing,Non-remote,138.0
20181009181144,Travelling,Non-remote,45.0
20181009181144,Working,Non-remote,441.0
20181009181147,Doing housework,Remote,0.0
20181009181147,Eating & Drinking,Remote,10.0
20181009181147,Exercising,Remote,0.0
20181009181147,Sleeping,Remote,595.0
20181009181147,Socialising & relaxing,Remote,240.0
20181009181147,Travelling,Remote,140.0
20181009181147,Working,Remote,200.0
20181009181172,Doing housework,Non-remote,0.0
20181009181172,Eating & Drinking,Non-remote,95.0
20181009181172,Exercising,Non-remote,0.0
20181009181172,Sleeping,Non-remote,395.0
20181009181172,Socialising & relaxing,Non-remote,165.0
20181009181172,Travelling,Non-remote,85.0
20181009181172,Working,Non-remote,525.0
20181009181198,Doing housework,Non-remote,2.0
20181009181198,Eating & Drinking,Non-remote,169.0
20181009181198,Exercising,Non-remote,30.0
20181009181198,Sleeping,Non-remote,399.0
20181009181198,Socialising & relaxing,Non-remote,15.0
20181009181198,Travelling,Non-remote,67.0
20181009181198,Working,Non-remote,112.0
20181009181215,Doing housework,Non-remote,0.0
20181009181215,Eating & Drinking,Non-remote,65.0
20181009181215,Exercising,Non-remote,0.0
20181009181215,Sleeping,Non-remote,438.0
20181009181215,Socialising & relaxing,Non-remote,16.0
20181009181215,Travelling,Non-remote,81.0
20181009181215,Working,Non-remote,660.0
20181009181231,Doing housework,Non-remote,0.0
20181009181231,Eating & Drinking,Non-remote,20.0
20181009181231,Exercising,Non-remote,0.0
20181009181231,Sleeping,Non-remote,450.0
20181009181231,Socialising & relaxing,Non-remote,180.0
20181009181231,Travelling,Non-remote,75.0
20181009181231,Working,Non-remote,490.0
20181009181240,Doing housework,Non-remote,0.0
20181009181240,Eating & Drinking,Non-remote,50.0
20181009181240,Exercising,Non-remote,0.0
20181009181240,Sleeping,Non-remote,495.0
20181009181240,Socialising & relaxing,Non-remote,245.0
20181009181240,Travelling,Non-remote,65.0
20181009181240,Working,Non-remote,460.0
20181009181256,Doing housework,Non-remote,20.0
20181009181256,Eating & Drinking,Non-remote,60.0
20181009181256,Exercising,Non-remote,0.0
20181009181256,Sleeping,Non-remote,450.0
20181009181256,Socialising & relaxing,Non-remote,95.0
20181009181256,Travelling,Non-remote,135.0
20181009181256,Working,Non-remote,480.0
20181009181297,Doing housework,Remote,75.0
20181009181297,Eating & Drinking,Remote,0.0
20181009181297,Exercising,Remote,0.0
20181009181297,Sleeping,Remote,360.0
20181009181297,Socialising & relaxing,Remote,45.0
20181009181297,Travelling,Remote,45.0
20181009181297,Working,Remote,450.0
20181009181298,Doing housework,Non-remote,5.0
20181009181298,Eating & Drinking,Non-remote,65.0
20181009181298,Exercising,Non-remote,0.0
20181009181298,Sleeping,Non-remote,508.0
20181009181298,Socialising & relaxing,Non-remote,60.0
20181009181298,Travelling,Non-remote,0.0
20181009181298,Working,Non-remote,393.0
20181009181321,Doing housework,Non-remote,0.0
20181009181321,Eating & Drinking,Non-remote,20.0
20181009181321,Exercising,Non-remote,0.0
20181009181321,Sleeping,Non-remote,568.0
20181009181321,Socialising & relaxing,Non-remote,96.0
20181009181321,Travelling,Non-remote,125.0
20181009181321,Working,Non-remote,551.0
20181009181333,Doing housework,Remote,0.0
20181009181333,Eating & Drinking,Remote,90.0
20181009181333,Exercising,Remote,0.0
20181009181333,Sleeping,Remote,540.0
20181009181333,Socialising & relaxing,Remote,645.0
20181009181333,Travelling,Remote,0.0
20181009181333,Working,Remote,120.0
20181009181353,Doing housework,Non-remote,0.0
20181009181353,Eating & Drinking,Non-remote,60.0
20181009181353,Exercising,Non-remote,0.0
20181009181353,Sleeping,Non-remote,263.0
20181009181353,Socialising & relaxing,Non-remote,0.0
20181009181353,Travelling,Non-remote,95.0
